"","variant_group","week","weeks_since","share","total_shares_by_week","rescaled_share"
"465","EG/HV",2023-10-07,92,0.392508279532194,0.535930152254879,0.732387005808034
"466","EG/HV",2023-10-21,94,0.439189195632935,0.554543401201955,0.791983449232299
"467","EG/HV",2023-11-04,96,0.469435513019562,0.580318574327976,0.808927257865528
"468","EG/HV",2023-11-18,98,0.47369359433651,0.591206103199511,0.801232585003703
"469","EG/HV",2023-12-02,100,0.44683425500989,0.642265336355194,0.695715975496419
"470","EG/HV",2023-12-16,102,0.357905458658933,0.708527769806096,0.505139634480215
"471","EG/HV",2023-12-30,104,0.23422161117196,0.78012631018646,0.300235497910561
"472","EG/HV",2024-01-13,106,0.12821867922321,0.862095063028392,0.148729165404103
"473","EG/HV",2024-01-27,108,0.056012160610408,0.900520692521241,0.0621997485183682
"474","EG/HV",2024-02-10,110,0.0237179324030875,0.897729851305484,0.0264198994481433
"475","EG/HV",2024-02-24,112,0.013999929651618,0.866497651906685,0.0161569158563925
"476","EG/HV",2024-03-09,114,0.00733240833506,0.81257906841347,0.00902362443248292
"477","EG/HV",2024-04-20,120,0.0019599914667195,0.694253750611096,0.00282316295013787
"478","EG/HV",2024-07-27,134,0.0014248786028475,0.784445163968486,0.00181641581629375
"479","EG/HV",2024-08-10,136,0.001193745119963,0.802988148352597,0.00148662856657608
"480","JN.1",2022-03-26,12,0.0002794017036645,0.998392809253346,0.000279851478370975
"481","JN.1",2022-04-09,14,0.00031290629704,0.995656193324976,0.000314271431381404
"482","JN.1",2022-05-07,18,9.8936023278e-05,0.992908492578863,9.96426397975863e-05
"483","JN.1",2022-12-03,48,8.3309085312e-05,0.79696121139932,0.000104533425366743
"484","JN.1",2023-08-26,86,0.0001858587929745,0.56789136849693,0.000327278777746566
"485","JN.1",2023-09-09,88,0.0005317625036695,0.547743846604135,0.000970823327302141
"486","JN.1",2023-09-23,90,0.0008167655032595,0.532158371788683,0.00153481660076905
"487","JN.1",2023-10-21,94,0.001634495420149,0.554543401201955,0.00294746167136113
"488","JN.1",2023-11-04,96,0.0169487847015265,0.580318574327976,0.0292060007232297
"489","JN.1",2023-11-18,98,0.0506438035517935,0.591206103199511,0.0856618415772731
"490","JN.1",2023-12-02,100,0.142997398914304,0.642265336355194,0.22264536293645
"491","JN.1",2023-12-16,102,0.31402915646322,0.708527769806096,0.443213618217337
"492","JN.1",2023-12-30,104,0.524205785070081,0.78012631018646,0.67194988583937
"493","JN.1",2024-01-13,106,0.721577605232597,0.862095063028392,0.837004683332507
"494","JN.1",2024-01-27,108,0.8386988802813,0.900520692521241,0.931348815464911
"495","JN.1",2024-02-10,110,0.874011918902397,0.897729851305484,0.973580100551857
"496","JN.1",2024-02-24,112,0.846864808350801,0.866497651906685,0.977342300336669
"497","JN.1",2024-03-09,114,0.787436753511429,0.81257906841347,0.969058623487397
"498","JN.1",2024-03-23,116,0.716792996972799,0.76134922276833,0.941477282089392
"499","JN.1",2024-04-06,118,0.639489397406578,0.735987053834833,0.868886747497177
"500","JN.1",2024-04-20,120,0.526767887175083,0.694253750611096,0.758754110743243
"501","JN.1",2024-05-04,122,0.395853050053119,0.653370202227961,0.605863335522923
"502","JN.1",2024-05-18,124,0.270409232005477,0.659972848370671,0.409727813307862
"503","JN.1",2024-06-01,126,0.161994000896811,0.671303422364871,0.241312639709385
"504","JN.1",2024-06-15,128,0.109269563108682,0.699191769119352,0.156279818977718
"505","JN.1",2024-06-29,130,0.071611769497394,0.74792199805961,0.0957476443842831
"506","JN.1",2024-07-13,132,0.047882019774988,0.76948608388193,0.0622259723443355
"507","JN.1",2024-07-27,134,0.040380361140706,0.784445163968486,0.0514763338413904
"508","JN.1",2024-08-10,136,0.033686454407871,0.802988148352597,0.0419513718564612
"509","JN.1",2024-08-24,138,0.0260990117676555,0.808034296176629,0.0322993861660923
"510","JN.1",2024-09-07,140,0.0146155314287175,0.814161016955041,0.0179516473085134
"511","JN.1",2024-09-21,142,0.017729654908181,0.817771708592773,0.0216804454371383
"512","JN.1",2024-10-05,144,0.015633898612578,0.79188934692833,0.0197425292728341
"513","JN.1",2024-10-19,146,0.004086161628948,0.728600082433822,0.00560823657238488
"514","KP/LB",2024-02-24,112,0.0030214766156865,0.866497651906685,0.00348699919617542
"515","KP/LB",2024-03-09,114,0.0166132133454085,0.81257906841347,0.0204450422010564
"516","KP/LB",2024-03-23,116,0.0435385407181455,0.76134922276833,0.0571860316082489
"517","KP/LB",2024-04-06,118,0.096497656428255,0.735987053834833,0.131113252502823
